filename,covid,pneumonia,normal
gan_mixup_00000.png,0.8523140252544606,0.10603861637393373,0.041647358371605554
gan_mixup_00001.png,0.10781424114893423,0.38764200397241577,0.50454375487865
gan_mixup_00002.png,0.8243048597462429,0.11015758875407891,0.06553755149967831
gan_mixup_00003.png,0.002362504516499877,0.919499272941179,0.07813822254232118
gan_mixup_00004.png,0.055335595436793505,0.9127247745535919,0.03193963000961462
gan_mixup_00005.png,0.035988843045339614,0.9165725772940432,0.04743857966061721
gan_mixup_00006.png,0.042845867687520536,0.9522517006055219,0.004902431706957448
gan_mixup_00007.png,0.0046109970306517185,0.007523838395064949,0.9878651645742833
gan_mixup_00008.png,0.05905139052654824,0.8767957387712346,0.06415287070221724
gan_mixup_00009.png,0.12954837497035207,0.7525391069724486,0.11791251805719899
gan_mixup_00010.png,0.0004361400570986835,0.01761842732330708,0.9819454326195942
gan_mixup_00011.png,0.4929025078135878,0.4956878817325114,0.011409610453900862
gan_mixup_00012.png,0.046224347785612005,0.9479137810401541,0.005861871174234056
gan_mixup_00013.png,0.012415037396274486,0.02580840782276946,0.9617765547809561
gan_mixup_00014.png,0.034113378425776344,0.7877462856891876,0.17814033588503603
gan_mixup_00015.png,0.9721616107645805,0.004009183275152572,0.023829205960266837
gan_mixup_00016.png,0.834310879771508,0.08201409600695087,0.08367502422154106
gan_mixup_00017.png,0.38986324055748167,0.27674516565037066,0.3333915937921477
gan_mixup_00018.png,0.014520162974934414,0.9509686603437263,0.034511176681339156
gan_mixup_00019.png,0.7701187856281898,0.0007056759035549523,0.22917553846825522
gan_mixup_00020.png,0.887951444655945,0.039595019146296734,0.07245353619775835
gan_mixup_00021.png,0.0037512579140318004,0.9689335471855383,0.027315194900429902
gan_mixup_00022.png,0.014265447315314726,0.8877409790922953,0.09799357359239011
gan_mixup_00023.png,0.011834360697664149,0.001079465360814833,0.9870861739415212
gan_mixup_00024.png,0.004478793017862827,0.6885996054827694,0.3069216014993677
gan_mixup_00025.png,0.9225435488413697,0.03289135653831019,0.04456509462032006
gan_mixup_00026.png,0.0264063132782734,0.8467094993939683,0.1268841873277582
gan_mixup_00027.png,0.06614930667208344,0.8914555306530729,0.042395162674843626
gan_mixup_00028.png,0.1667612239429681,0.012150953428789654,0.8210878226282422
gan_mixup_00029.png,0.05918742141709811,0.03803593429934466,0.9027766442835574
gan_mixup_00030.png,0.4854569899708598,0.021676054340383607,0.4928669556887566
gan_mixup_00031.png,0.011683721520320007,0.10194202812974876,0.8863742503499312
gan_mixup_00032.png,0.09863728256641348,0.8368987746958285,0.06446394273775817
gan_mixup_00033.png,0.8636621303018254,0.010150683662855747,0.12618718603531887
gan_mixup_00034.png,0.05645682923579516,0.07234655080481335,0.8711966199593916
gan_mixup_00035.png,0.8856467735096165,0.031089784982600753,0.08326344150778281
gan_mixup_00036.png,0.004643719875132266,0.033888571846368794,0.9614677082784989
gan_mixup_00037.png,0.07395164774730467,0.00835371790226811,0.9176946343504273
gan_mixup_00038.png,0.000252853812844515,0.9610891940729941,0.03865795211416144
gan_mixup_00039.png,0.7362491314833212,0.23068955183710083,0.03306131667957801
gan_mixup_00040.png,0.7657299487851708,0.03528459560665975,0.19898545560816955
gan_mixup_00041.png,0.007496754545338852,0.0046275073187850655,0.9878757381358763
