filename,covid,pneumonia,normal
mixup_00000.png,0.05525063777847899,0.42719793905575365,0.5175514231657673
mixup_00001.png,0.1685003210218236,0.506011897188383,0.3254877817897935
mixup_00002.png,0.46661067299802106,0.029883332821731463,0.5035059941802476
mixup_00003.png,0.4229060196080114,0.3848724723155472,0.1922215080764414
mixup_00004.png,0.010317945300278986,0.6720810636148179,0.3176009910849031
mixup_00005.png,0.1344361055936415,0.6956656598244572,0.16989823458190131
mixup_00006.png,0.498368086323601,0.15736619770139465,0.34426571597500427
mixup_00007.png,0.5635160406181582,0.1387839604053123,0.29769999897652966
mixup_00008.png,0.4917951437552577,0.4677290699962809,0.04047578624846163
mixup_00009.png,0.47533648015565866,0.39912581416129295,0.12553770568304834
mixup_00010.png,0.6886340916871402,0.2703601954034617,0.04100571290939799
mixup_00011.png,0.5070423833818236,0.10156760549461616,0.39139001112356037
mixup_00012.png,0.6954638184533989,0.00917298590081821,0.2953631956457829
mixup_00013.png,0.03069751424769889,0.5737039904071506,0.3955984953451505
mixup_00014.png,0.49156190457529764,0.4151937163473603,0.09324437907734207
mixup_00015.png,0.49870623161303085,0.407944686161806,0.0933490822251631
mixup_00016.png,0.1378726572091968,0.14196849749055152,0.7201588453002516
mixup_00017.png,0.33103004885255904,0.4117288244234178,0.2572411267240231
mixup_00018.png,0.40864887531368427,0.4839078086139668,0.10744331607234874
mixup_00019.png,0.7342925085016986,0.10782508986925553,0.1578824016290458
mixup_00020.png,0.34669842978487736,0.011388299843359576,0.641913270371763
mixup_00021.png,0.10343537775758903,0.497865732722146,0.398698889520265
mixup_00022.png,0.5280622019847303,0.3712825669494327,0.10065523106583703
mixup_00023.png,0.11005082763064639,0.8311913534513866,0.05875781891796701
mixup_00024.png,0.4750555605640316,0.4638370656099394,0.06110737382602892
mixup_00025.png,0.2018888162987619,0.4750010611786067,0.3231101225226314
mixup_00026.png,0.3242349114126567,0.5854222675765424,0.09034282101080082
mixup_00027.png,0.3083989174621245,0.5775490338718846,0.11405204866599089
mixup_00028.png,0.44268163164690116,0.402631005471658,0.15468736288144083
mixup_00029.png,0.10058059757986597,0.3946851166581999,0.5047342857619342
mixup_00030.png,0.14596008045316602,0.6362168624058745,0.2178230571409595
mixup_00031.png,0.3994206402850934,0.10100174221763913,0.4995776174972676
mixup_00032.png,0.10676383130741826,0.4496989139955275,0.4435372546970543
mixup_00033.png,0.3213087466582342,0.45360401339320955,0.22508723994855617
mixup_00034.png,0.3096319931786591,0.13670290246971942,0.5536651043516214
mixup_00035.png,0.12766668346671536,0.7262301982487754,0.14610311828450923
mixup_00036.png,0.5230233354838879,0.2953876124889512,0.18158905202716077
mixup_00037.png,0.16099528347367809,0.6703900952662499,0.16861462126007215
mixup_00038.png,0.07672267002652715,0.7316293495638098,0.19164798040966308
mixup_00039.png,0.274822952370832,0.528492119654532,0.19668492797463602
mixup_00040.png,0.04235703325216447,0.2848399709496289,0.6728029957982067
mixup_00041.png,0.6229376449433931,0.03348989732839382,0.3435724577282131
mixup_00042.png,0.7898421807825278,0.15563588071007414,0.05452193850739819
mixup_00043.png,0.5101042506930235,0.1890049244267133,0.3008908248802633
mixup_00044.png,0.7257796535441792,0.1550775190217598,0.11914282743406113
mixup_00045.png,0.8066327618890337,0.010344573760298372,0.18302266435066805
mixup_00046.png,0.6175199856859684,0.01931006007614496,0.3631699542378865
mixup_00047.png,0.5688808115125654,0.1911504316021353,0.23996875688529926
mixup_00048.png,0.3342536094852111,0.5966724466713613,0.06907394384342752
mixup_00049.png,0.6678469199184497,0.034314442005376984,0.29783863807617345
